"codigo-da-ocorrencia";"classificacao-da-ocorrencia";"data-e-hora-da-ocorrencia";"latitude-da-ocorrencia";"longitude-da-ocorrencia";"cidade-da-ocorrencia";"uf-da-ocorrencia";"pais-da-ocorrencia";"aerodromo-da-ocorrencia";"investigacao-da-aeronave-foi-liberada";"status-da-investigacao";"numero-do-relatorio-de-divulgacao";"relatorio-de-divulgacao-foi-publicado";"dia-da-divulgacao-da-publicacao";"total-de-recomendacoes";"total-de-aeronaves-envolvidas";"ocorrencia-na-saida-da-pista";"tipo-de-ocorrencia";"tipo-de-categoria-da-ocorrencia";"taxonomia-do-tipo-de-icao";"matricula-da-aeronave";"categoria-do-operador-de-aeronave";"tipo-de-aeronave";"fabricante-da-aeronave";"modelo-de-aeronave";"tipo-de-aeronave-icao";"aeronave-motor-tipo";"aeronave-motor-quantidade";"aeronave-pmd";"categoria-pmd-aeronave";"quantidade-de-assentos-na-aeronave";"ano-de-fabricacao-da-aeronave";"pais-fabricante-da-aeronave";"pais-de-registro-da-aeronave";"registro-da-categoria-da-aeronave";"registro-segmento-da-aeronave";"voo-de-origem-do-acidente";"voo-destino-do-acidente";"fase-de-operacao-da-aeronave";"tipo-de-operacao-da-aeronave";"nivel-de-dano-da-aeronave";"total-de-fatalidades-no-acidente";"fator-do-acidente";"aspecto-do-fator-da-ocorrencia";"fator-condicionante";"area-do-fator";"numero-da-recomendacao";"dia-da-assinatura-de-recomendacao";"dia-do-encaminhamento-da-recomendacao";"conteudo-da-recomendacao";"status-da-recomendacao";"orgao-de-recomendacao"
46368;ACIDENTE;24/09/2012 11:00;-2,31E+11;-4,66E+11;SÃO PAULO;SP;BRASIL;****;SIM;FINALIZADA;A-137/CENIPA/2013;SIM;15/08/2014;0;1;NÃO;PERDA DE CONTROLE EM VOO;PERDA DE CONTROLE EM VOO;LOC-I;PRJRG;***;HELICÓPTERO;ROBINSON HELICOPTER;R22 BETA;R22;PISTÃO;MONOMOTOR;621;621;2;2004;BRASIL;BRASIL;HELICÓPTERO;INSTRUÇÃO;CAMPO DE MARTE;FORA DE AERODROMO;MANOBRA;INSTRUÇÃO;SUBSTANCIAL;0;APLICAÇÃO DE COMANDOS;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL;;;;;;
46431;ACIDENTE;13/10/2012 22:55;-230075;-4,71E+11;CAMPINAS;SP;BRASIL;SBKP;SIM;FINALIZADA;A-501/CENIPA/2015;SIM;15/04/2016;0;1;NÃO;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;SCF-NP;N988AR;***;AVIÃO;MCDONNELL DOUGLAS;MD11;***;JATO;TRIMOTOR;285990;285990;0;0;ESTADOS UNIDOS;ESTADOS UNIDOS;AVIÃO;***;MIAMI INTERNATIONAL AIRPORT;VIRACOPOS;POUSO;NÃO REGULAR;SUBSTANCIAL;0;MANUTENÇÃO DA AERONAVE;DESEMPENHO DO SER HUMANO;MANUTENÇÃO DA AERONAVE;FATOR OPERACIONAL;;;;;;
46449;ACIDENTE;10/10/2012 19:13;3,00E+11;5,12E+11;PORTO ALEGRE;RS;BRASIL;SBPA;SIM;FINALIZADA;A - 559/CENIPA/2015;SIM;03/06/2016;0;1;SIM;EXCURSÃO DE PISTA;EXCURSÃO DE PISTA;RE;PRPNM;***;AVIÃO;EMBRAER;EMB-500;E50P;JATO;BIMOTOR;4750;4750;6;2010;BRASIL;BRASIL;AVIÃO;PARTICULAR;FORA DE AERODROMO;FORA DE AERODROMO;POUSO;PRIVADA;SUBSTANCIAL;0;APLICAÇÃO DE COMANDOS;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL;;;;;;
46450;INCIDENTE GRAVE;24/09/2012 13:30;-51175;-6,04E+11;NOVO ARIPUANÃ;AM;BRASIL;****;SIM;FINALIZADA;IG-085/CENIPA/2013;SIM;02/10/2014;0;1;NÃO;POUSO SEM TREM;CONTATO ANORMAL COM A PISTA | POUSO SEM TREM;ARC;PTREI;***;AVIÃO;NEIVA INDUSTRIA AERONAUTICA;EMB-721D;P32R;PISTÃO;MONOMOTOR;1633;1633;6;1981;BRASIL;BRASIL;AVIÃO;PARTICULAR;MANICORÉ;BORBA;POUSO;PRIVADA;SUBSTANCIAL;0;ESQUECIMENTO DO PILOTO;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL;;;;;;
46496;ACIDENTE;31/10/2012 16:30;-2,35E+11;-4,73E+11;SOROCABA;SP;BRASIL;****;SIM;FINALIZADA;A - 525/CENIPA/2015;SIM;16/06/2016;0;1;NÃO;COM ROTOR;FALHA OU MAU FUNCIONAMENTO DO MOTOR | COM ROTOR;SCF-PP;PTHNE;***;HELICÓPTERO;HELIBRAS;HB-350B;AS50;TURBOEIXO;MONOMOTOR;1950;1950;6;1989;BRASIL;BRASIL;HELICÓPTERO;PARTICULAR;SOROCABA;CIA. BRASILEIRA DE ALUMÍNIO;POUSO;PRIVADA;SUBSTANCIAL;0;INDISCIPLINA DE VOO;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL;;;;;;
46564;ACIDENTE;03/11/2012 16:50;-1,66E+11;-49.34;GOIÂNIA;GO;BRASIL;SBNV;SIM;FINALIZADA;A-033/CENIPA/2014;SIM;16/06/2014;0;1;NÃO;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO;SCF-PP;PRBRO;***;AVIÃO;CESSNA AIRCRAFT;152;C152;PISTÃO;MONOMOTOR;757;757;2;1981;BRASIL;BRASIL;AVIÃO;INSTRUÇÃO;AERÓDROMO NACIONAL DE AVIAÇÃO;AERÓDROMO NACIONAL DE AVIAÇÃO;ARREMETIDA NO AR;INSTRUÇÃO;SUBSTANCIAL;0;APLICAÇÃO DE COMANDOS;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL;;;;;;
46565;ACIDENTE;04/11/2012 20:00;-1,75E+11;-3,97E+11;COTEGIPE;BA;BRASIL;****;SIM;FINALIZADA;A-557/CENIPA/2014;SIM;03/06/2016;0;1;NÃO;POUSO EM LOCAL NÃO PREVISTO;OUTROS | POUSO EM LOCAL NÃO PREVISTO;OTHR;PRAPM;***;AVIÃO;AEROMOT;AMT-200SO;RF10;PISTÃO;MONOMOTOR;1050;1050;2;2007;BRASIL;BRASIL;AVIÃO;ADMINISTRAÇÃO DIRETA;TEIXEIRA DE FREITAS;TEIXEIRA DE FREITAS;POUSO;POLICIAL;SUBSTANCIAL;0;PLANEJAMENTO DE VOO;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL;;;;;;
46568;ACIDENTE;08/11/2012 11:00;-2,98E+11;-5,57E+11;ALEGRETE;RS;BRASIL;****;SIM;FINALIZADA;A-528/CENIPA/2014;SIM;15/08/2014;0;1;NÃO;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO;SCF-PP;PTUAD;***;AVIÃO;NEIVA INDUSTRIA AERONAUTICA;EMB-201A;IPAN;PISTÃO;MONOMOTOR;1800;1800;1;1985;BRASIL;BRASIL;AVIÃO;ESPECIALIZADA;FORA DE AERODROMO;FORA DE AERODROMO;ESPECIALIZADA;AGRÍCOLA;SUBSTANCIAL;0;JULGAMENTO DE PILOTAGEM;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL;;;;;;
46584;ACIDENTE;08/11/2012 12:10;-1,53E+11;-5,83E+11;ARAPUTANGA;MT;BRASIL;SWYH;SIM;FINALIZADA;A-536/CENIPA/2015;SIM;23/08/2015;0;1;NÃO;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO;SCF-PP;PTVUF;***;AVIÃO;EMBRAER;EMB-202A;IPAN;PISTÃO;MONOMOTOR;1800;1800;1;2011;BRASIL;BRASIL;AVIÃO;PARTICULAR;FORA DE AERODROMO;FORA DE AERODROMO;DECOLAGEM;AGRÍCOLA;SUBSTANCIAL;0;MANUTENÇÃO DA AERONAVE;DESEMPENHO DO SER HUMANO;MANUTENÇÃO DA AERONAVE;FATOR OPERACIONAL;;;;;;
46590;ACIDENTE;22/11/2012 11:45;-2,29E+11;-4,28E+11;MARICÁ;RJ;BRASIL;SDMC;SIM;FINALIZADA;A-524/CENIPA/2015;SIM;21/07/2015;0;1;NÃO;PERDA DE CONTROLE NO SOLO;PERDA DE CONTROLE NO SOLO;LOC-G;PPMEJ;***;HELICÓPTERO;ROBINSON HELICOPTER;R22;R22;PISTÃO;MONOMOTOR;590;590;2;2001;BRASIL;BRASIL;HELICÓPTERO;INSTRUÇÃO;MARICÁ;MARICÁ;POUSO;INSTRUÇÃO;SUBSTANCIAL;0;APLICAÇÃO DE COMANDOS;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL;;;;;;
46591;ACIDENTE;21/11/2012 11:47;-2,30E+11;-4,35E+11;RIO DE JANEIRO;RJ;BRASIL;****;SIM;FINALIZADA;A-597/CENIPA/2018;SIM;11/03/2019;0;1;NÃO;VOO CONTROLADO CONTRA O TERRENO;VOO CONTROLADO CONTRA O TERRENO;CFIT;PRUTJ;***;HELICÓPTERO;ROBINSON HELICOPTER;R22 BETA;R22;PISTÃO;MONOMOTOR;621;621;2;1994;BRASIL;BRASIL;HELICÓPTERO;INSTRUÇÃO;JACAREPAGUÁ;JACAREPAGUÁ;MANOBRA;INSTRUÇÃO;DESTRUÍDA;2;CONDIÇÕES METEOROLÓGICAS ADVERSAS;ELEMENTOS RELACIONADOS AO AMBIENTE OPERACIONAL;***;FATOR OPERACIONAL;;;;;;
46630;ACIDENTE;01/12/2012 20:30;***;***;JAÚ;SP;BRASIL;SDMV;SIM;FINALIZADA;A-616/CENIPA/2014;SIM;20/03/2015;0;1;NÃO;PERDA DE CONTROLE NO SOLO;PERDA DE CONTROLE NO SOLO;LOC-G;PTBMG;***;AVIÃO;CESSNA AIRCRAFT;180D;C180;PISTÃO;MONOMOTOR;1202;1202;4;1961;BRASIL;BRASIL;AVIÃO;PARTICULAR;BATATAIS;FAZENDA MORRO VERMELHO;CORRIDA APÓS POUSO;PRIVADA;SUBSTANCIAL;0;MANUTENÇÃO DA AERONAVE;DESEMPENHO DO SER HUMANO;MANUTENÇÃO DA AERONAVE;FATOR OPERACIONAL;;;;;;
46712;INCIDENTE GRAVE;06/12/2012 15:15;-1415;-4,85E+11;BELÉM;PA;BRASIL;SBJC;SIM;FINALIZADA;IG-603/CENIPA/2014;SIM;10/10/2014;0;1;SIM;EXCURSÃO DE PISTA;EXCURSÃO DE PISTA;RE;PTVKO;***;AVIÃO;NEIVA INDUSTRIA AERONAUTICA;EMB-720D;PA32;PISTÃO;MONOMOTOR;1633;1633;7;1989;BRASIL;BRASIL;AVIÃO;PARTICULAR;BELÉM/BRIGADEIRO PROTÁSIO DE OLIVEIRA;AMBRÓSIO;DECOLAGEM;PRIVADA;SUBSTANCIAL;0;JULGAMENTO DE PILOTAGEM;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL;;;;;;
46748;ACIDENTE;05/12/2012 12:30;-1,64E+11;-5,51E+11;JUSCIMEIRA;MT;BRASIL;****;SIM;FINALIZADA;A-513/CENIPA/2018;SIM;04/09/2018;0;1;SIM;EXCURSÃO DE PISTA;EXCURSÃO DE PISTA;RE;PTVPM;***;AVIÃO;NEIVA INDUSTRIA AERONAUTICA;EMB-720D;PA32;PISTÃO;MONOMOTOR;1633;1633;6;1993;BRASIL;BRASIL;AVIÃO;PARTICULAR;MARECHAL RONDON;RONDONÓPOLIS;POUSO;PRIVADA;SUBSTANCIAL;0;APLICAÇÃO DE COMANDOS;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL;;;;;;
46750;ACIDENTE;21/12/2012 17:30;-1,16E+11;-5,56E+11;IPIRANGA DO NORTE;MT;BRASIL;****;SIM;FINALIZADA;A-604/CENIPA/2014;SIM;14/10/2014;0;1;NÃO;ESTOURO DE PNEU;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU;SCF-NP;PTVVG;***;AVIÃO;EMBRAER;EMB-202A;IPAN;PISTÃO;MONOMOTOR;1800;1800;1;2012;BRASIL;BRASIL;AVIÃO;PARTICULAR;FORA DE AERODROMO;FORA DE AERODROMO;CORRIDA APÓS POUSO;PRIVADA;SUBSTANCIAL;0;JULGAMENTO DE PILOTAGEM;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL;;;;;;
46756;INCIDENTE GRAVE;20/12/2012 09:55;-2,29E+11;-4,71E+11;CAMPINAS;SP;BRASIL;SDAM;SIM;FINALIZADA;IG-529/CENIPA/2014;SIM;15/08/2014;0;1;NÃO;PERDA DE CONTROLE EM VOO;PERDA DE CONTROLE EM VOO;LOC-I;PPGSV;***;AVIÃO;NEIVA INDUSTRIA AERONAUTICA;56-C;PAUL;PISTÃO;MONOMOTOR;660;660;2;1960;BRASIL;BRASIL;AVIÃO;INSTRUÇÃO;AERODRÓMO ESTADUAL DE CAMPINAS / AMARAIS;FORA DE AERODROMO;POUSO;INSTRUÇÃO;SUBSTANCIAL;0;MANUTENÇÃO DA AERONAVE;DESEMPENHO DO SER HUMANO;MANUTENÇÃO DA AERONAVE;FATOR OPERACIONAL;;;;;;
46846;ACIDENTE;21/08/2012 22:35;-2,31E+11;-4,36E+11;RIO DE JANEIRO;RJ;BRASIL;****;***;FINALIZADA;A - 562/CENIPA/2015;NÃO;;0;1;NÃO;OUTROS;OUTROS;OTHR;PTFEM;PARTICULAR;AVIÃO;PIPER AIRCRAFT;PA-46R-350T;PA46;PISTÃO;MONOMOTOR;1969;1969;6;2011;BRASIL;BRASIL;AVIÃO;PARTICULAR;JACAREPAGUÁ;CAMPO DE MARTE;DECOLAGEM;PRIVADA;***;2;DESORIENTAÇÃO;ASPECTO MÉDICO;***;FATOR HUMANO;;;;;;
46852;ACIDENTE;24/01/2013 20:15;-30727777778;-6,00E+11;MANAUS;AM;BRASIL;SWFN;SIM;FINALIZADA;A-015/CENIPA/2013;SIM;18/03/2016;0;1;NÃO;PERDA DE CONTROLE EM VOO;PERDA DE CONTROLE EM VOO;LOC-I;PTEUP;***;AVIÃO;EMBRAER;EMB-810C;PA34;PISTÃO;BIMOTOR;2073;2073;6;1979;BRASIL;BRASIL;AVIÃO;TÁXI AÉREO;TEFÉ;FLORES;ARREMETIDA NO AR;TÁXI AÉREO;DESTRUÍDA;0;JULGAMENTO DE PILOTAGEM;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL;;;;;;
46860;ACIDENTE;11/01/2013 16:30;-98688888889;-6,79E+11;RIO BRANCO;AC;BRASIL;SBRB;SIM;FINALIZADA;A-004/CENIPA/2013;SIM;08/07/2013;0;1;SIM;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO;SCF-PP;PTRIK;***;AVIÃO;NEIVA INDUSTRIA AERONAUTICA;EMB-720D;PA32;PISTÃO;MONOMOTOR;1633;1633;6;1980;BRASIL;BRASIL;AVIÃO;PARTICULAR;FORA DE AERODROMO;FORA DE AERODROMO;DECOLAGEM;PRIVADA;SUBSTANCIAL;0;MANUTENÇÃO DA AERONAVE;DESEMPENHO DO SER HUMANO;MANUTENÇÃO DA AERONAVE;FATOR OPERACIONAL;;;;;;
47012;ACIDENTE;08/02/2013 19:15;-1,53E+11;-4,96E+11;CERES;GO;BRASIL;SWCZ;***;FINALIZADA;A-029/CENIPA/2013;SIM;21/07/2016;0;1;NÃO;POUSO ANTES DA PISTA;POUSO AQUÉM/ALÉM DA PISTA | POUSO ANTES DA PISTA;USOS;PRCEO;***;AVIÃO;CIRRUS DESIGN;SR22;SR22;PISTÃO;MONOMOTOR;1542;1542;4;2006;BRASIL;BRASIL;AVIÃO;PARTICULAR;GENERAL LEITE DE CASTRO;PORANGATU;POUSO;PRIVADA;SUBSTANCIAL;0;APLICAÇÃO DE COMANDOS;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL;;;;;;
47013;ACIDENTE;04/02/2013 12:20;-121625;-532575;QUERÊNCIA;MT;BRASIL;****;***;FINALIZADA;A-026/CENIPA/2013;SIM;02/06/2014;0;1;NÃO;PERDA DE CONTROLE NO SOLO;PERDA DE CONTROLE NO SOLO;LOC-G;PTRXF;***;AVIÃO;NEIVA INDUSTRIA AERONAUTICA;EMB-721D;P32R;PISTÃO;MONOMOTOR;1633;1633;6;1985;BRASIL;BRASIL;AVIÃO;TÁXI AÉREO;CANARANA;DIAUARUM;DECOLAGEM;TÁXI AÉREO;SUBSTANCIAL;0;CONDIÇÕES METEOROLÓGICAS ADVERSAS;ELEMENTOS RELACIONADOS AO AMBIENTE OPERACIONAL;***;FATOR OPERACIONAL;;;;;;
47075;ACIDENTE;02/03/2013 12:20;-33802777778;-6,47E+11;TEFÉ;AM;BRASIL;SBTF;SIM;FINALIZADA;A-044/CENIPA/2013;SIM;08/07/2013;0;1;SIM;COM PARA-BRISAS / JANELA / PORTA;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM PARA-BRISAS / JANELA / PORTA;SCF-NP;PTWNM;***;AVIÃO;BEECH AIRCRAFT;58;BE58;PISTÃO;BIMOTOR;2449;2449;6;1974;BRASIL;BRASIL;AVIÃO;TÁXI AÉREO;FLORES;MAUÉS;DECOLAGEM;TÁXI AÉREO;NENHUM;0;INSTRUÇÃO;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL;;;;;;
47108;ACIDENTE;27/02/2013 18:40;-18.85;-4,59E+11;TIROS;MG;BRASIL;****;***;FINALIZADA;A-041/CENIPA/2013;SIM;16/05/2019;0;1;NÃO;PERDA DE CONTROLE EM VOO;PERDA DE CONTROLE EM VOO;LOC-I;PRSLS;***;AVIÃO;CIRRUS DESIGN;SR22;SR22;PISTÃO;MONOMOTOR;1542;1542;4;2007;BRASIL;BRASIL;AVIÃO;PARTICULAR;FORA DE AERODROMO;EMBAIXADOR WALTHER MOREIRA SALLES;DECOLAGEM;PRIVADA;DESTRUÍDA;2;APLICAÇÃO DE COMANDOS;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL;;;;;;
47133;INCIDENTE GRAVE;06/03/2013 13:50;-1,17E+11;-4,55E+11;RIACHÃO DAS NEVES;BA;BRASIL;SDDQ;***;FINALIZADA;IG-047/CENIPA/2013;SIM;16/04/2014;0;1;NÃO;PERDA DE CONTROLE NO SOLO;PERDA DE CONTROLE NO SOLO;LOC-G;PRFSF;***;AVIÃO;AIR TRACTOR;AT-502B;AT5T;TURBOÉLICE;MONOMOTOR;2948;2948;1;2007;BRASIL;BRASIL;AVIÃO;PARTICULAR;FAZENDA SÃO FRANCISCO;FORA DE AERODROMO;POUSO;AGRÍCOLA;SUBSTANCIAL;0;JULGAMENTO DE PILOTAGEM;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL;;;;;;
47156;ACIDENTE;18/03/2013 12:00;-3,02E+11;-5,50E+11;ROSÁRIO DO SUL;RS;BRASIL;SSRZ;***;FINALIZADA;A-054/CENIPA/2013;SIM;02/06/2014;0;1;NÃO;PERDA DE CONTROLE EM VOO;PERDA DE CONTROLE EM VOO;LOC-I;PTUCN;***;AVIÃO;NEIVA INDUSTRIA AERONAUTICA;EMB-201A;IPAN;PISTÃO;MONOMOTOR;1800;1800;1;1987;BRASIL;BRASIL;AVIÃO;ESPECIALIZADA;ROSÁRIO DO SUL;FORA DE AERODROMO;ESPECIALIZADA;AGRÍCOLA;SUBSTANCIAL;0;INDISCIPLINA DE VOO;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL;;;;;;
47354;ACIDENTE;03/04/2013 19:21;***;***;FORMOSA;GO;BRASIL;****;***;FINALIZADA;A-063/CENIPA/2013;SIM;08/07/2013;0;1;NÃO;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO;SCF-PP;PRLYD;***;AVIÃO;CESSNA AIRCRAFT;T210L;C210;PISTÃO;MONOMOTOR;1724;1724;6;1975;BRASIL;BRASIL;AVIÃO;PARTICULAR;BRIGADEIRO LYSIAS RODRIGUES;FORMOSA;DECOLAGEM;PRIVADA;SUBSTANCIAL;0;MANUTENÇÃO DA AERONAVE;DESEMPENHO DO SER HUMANO;MANUTENÇÃO DA AERONAVE;FATOR OPERACIONAL;;;;;;
47652;ACIDENTE;12/03/2013 18:40;-298125;-5,59E+11;ALEGRETE;RS;BRASIL;****;***;FINALIZADA;A-051/CENIPA/2013;SIM;27/03/2014;0;1;NÃO;PERDA DE CONTROLE NO SOLO;PERDA DE CONTROLE NO SOLO;LOC-G;PPSSS;***;AVIÃO;PIPER AIRCRAFT;PA-34-220T;PA34;PISTÃO;BIMOTOR;2155;2155;6;2006;BRASIL;BRASIL;AVIÃO;PARTICULAR;SALGADO FILHO;GAUDÊNCIO MACHADO RAMOS;POUSO;PRIVADA;SUBSTANCIAL;0;APLICAÇÃO DE COMANDOS;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL;;;;;;
47697;INCIDENTE GRAVE;21/04/2013 14:55;***;***;JUNDIAÍ;SP;BRASIL;SBJD;***;FINALIZADA;IG-075/CENIPA/2013;SIM;28/04/2014;0;1;NÃO;PERDA DE CONTROLE NO SOLO;PERDA DE CONTROLE NO SOLO;LOC-G;PRETJ;***;AVIÃO;CIRRUS DESIGN;SR20;SR20;PISTÃO;MONOMOTOR;1360;1360;4;2007;BRASIL;BRASIL;AVIÃO;INSTRUÇÃO;AEROPORTO ESTADUAL DE JUNDIAÍ;AEROPORTO ESTADUAL DE JUNDIAÍ;TÁXI;INSTRUÇÃO;SUBSTANCIAL;0;JULGAMENTO DE PILOTAGEM;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL;;;;;;
48055;INCIDENTE GRAVE;08/05/2013 17:30;-2,33E+11;-5,11E+11;LONDRINA;PR;BRASIL;SBLO;***;FINALIZADA;IG-093/CENIPA/2013;SIM;27/02/2014;0;1;NÃO;PERDA DE CONTROLE EM VOO;PERDA DE CONTROLE EM VOO;LOC-I;PPGMR;***;AVIÃO;AERO BOERO;AB-115;AB11;PISTÃO;MONOMOTOR;770;770;2;1992;BRASIL;BRASIL;AVIÃO;INSTRUÇÃO;GOVERNADOR JOSÉ RICHA;FORA DE AERODROMO;POUSO;INSTRUÇÃO;LEVE;0;APLICAÇÃO DE COMANDOS;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL;;;;;;
48429;ACIDENTE;22/05/2013 19:30;-253925;-5,44E+11;SANTA TEREZINHA DE ITAIPU;PR;BRASIL;****;SIM;FINALIZADA;A-099/CENIPA/2013;SIM;16/05/2019;0;1;NÃO;POUSO SEM TREM;CONTATO ANORMAL COM A PISTA | POUSO SEM TREM;ARC;PTONR;***;AVIÃO;BEECH AIRCRAFT;95-B55;BE55;PISTÃO;BIMOTOR;2268;2268;4;1978;BRASIL;BRASIL;AVIÃO;PARTICULAR;FORA DE AERODROMO;FORA DE AERODROMO;POUSO;PRIVADA;SUBSTANCIAL;0;ATITUDE;ASPECTO PSICOLÓGICO;INDIVIDUAL;FATOR HUMANO;;;;;;
48630;ACIDENTE;30/05/2013 16:15;-2,25E+11;-4,45E+11;RESENDE;RJ;BRASIL;SDRS;SIM;FINALIZADA;A-104/CENIPA/2013;SIM;16/06/2014;0;1;NÃO;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO;SCF-PP;PTBCR;***;AVIÃO;PIPER AIRCRAFT;PA-22-135;PA22;PISTÃO;MONOMOTOR;885;885;4;1954;BRASIL;BRASIL;AVIÃO;INSTRUÇÃO;FORA DE AERODROMO;FORA DE AERODROMO;DECOLAGEM;INSTRUÇÃO;DESTRUÍDA;0;JULGAMENTO DE PILOTAGEM;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL;;;;;;
48653;ACIDENTE;22/05/2013 09:00;-2,17E+11;-5,49E+11;RIO BRILHANTE;MS;BRASIL;****;SIM;FINALIZADA;A-098/CENIPA/2013;SIM;28/04/2014;0;1;NÃO;POUSO EM LOCAL NÃO PREVISTO;OUTROS | POUSO EM LOCAL NÃO PREVISTO;OTHR;PTGQK;***;AVIÃO;NEIVA INDUSTRIA AERONAUTICA;EMB-201A;IPAN;PISTÃO;MONOMOTOR;1800;1800;1;1977;BRASIL;BRASIL;AVIÃO;ESPECIALIZADA;FORA DE AERODROMO;FORA DE AERODROMO;POUSO;AGRÍCOLA;SUBSTANCIAL;0;CONDIÇÕES METEOROLÓGICAS ADVERSAS;ELEMENTOS RELACIONADOS AO AMBIENTE OPERACIONAL;***;FATOR OPERACIONAL;;;;;;
48661;INCIDENTE GRAVE;25/05/2013 13:30;-2,31E+11;-4,77E+11;TIETÊ;SP;BRASIL;SDET;SIM;FINALIZADA;IG-102/CENIPA/2013;SIM;27/03/2014;0;1;SIM;PERDA DE CONTROLE NO SOLO;PERDA DE CONTROLE NO SOLO;LOC-G;PPGIX;***;AVIÃO;AERO BOERO;AB-115;AB11;PISTÃO;MONOMOTOR;770;770;3;1993;BRASIL;BRASIL;AVIÃO;INSTRUÇÃO;TIETÊ;FORA DE AERODROMO;DECOLAGEM;PRIVADA;SUBSTANCIAL;0;APLICAÇÃO DE COMANDOS;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL;;;;;;
48762;ACIDENTE;01/06/2013 17:35;-21893333;-51884444;PRESIDENTE VENCESLAU;SP;BRASIL;****;SIM;FINALIZADA;A-106/CENIPA/2013;SIM;24/04/2014;0;1;NÃO;COM HÉLICE;FALHA OU MAU FUNCIONAMENTO DO MOTOR | COM HÉLICE;SCF-PP;PTDIS;***;AVIÃO;PIPER AIRCRAFT;PA-30;PA30;PISTÃO;BIMOTOR;1633;1633;6;1969;BRASIL;BRASIL;AVIÃO;INSTRUÇÃO;GOVERNADOR JOSÉ RICHA;CAMPO GRANDE;MANOBRA;INSTRUÇÃO;SUBSTANCIAL;0;MANUTENÇÃO DA AERONAVE;DESEMPENHO DO SER HUMANO;MANUTENÇÃO DA AERONAVE;FATOR OPERACIONAL;;;;;;
