"codigo-da-ocorrencia";"classificacao-da-ocorrencia";"data-e-hora-da-ocorrencia";"latitude-da-ocorrencia";"longitude-da-ocorrencia";"cidade-da-ocorrencia";"uf-da-ocorrencia";"pais-da-ocorrencia";"aerodromo-da-ocorrencia";"investigacao-da-aeronave-foi-liberada";"status-da-investigacao";"numero-do-relatorio-de-divulgacao";"relatorio-de-divulgacao-foi-publicado";"dia-da-divulgacao-da-publicacao";"total-de-recomendacoes";"total-de-aeronaves-envolvidas";"ocorrencia-na-saida-da-pista";"tipo-de-ocorrencia";"tipo-de-categoria-da-ocorrencia";"taxonomia-do-tipo-de-icao";"matricula-da-aeronave";"categoria-do-operador-de-aeronave";"tipo-de-aeronave";"fabricante-da-aeronave";"modelo-de-aeronave";"tipo-de-aeronave-icao";"aeronave-motor-tipo";"aeronave-motor-quantidade";"aeronave-pmd";"categoria-pmd-aeronave";"quantidade-de-assentos-na-aeronave";"ano-de-fabricacao-da-aeronave";"pais-fabricante-da-aeronave";"pais-de-registro-da-aeronave";"registro-da-categoria-da-aeronave";"registro-segmento-da-aeronave";"voo-de-origem-do-acidente";"voo-destino-do-acidente";"fase-de-operacao-da-aeronave";"tipo-de-operacao-da-aeronave";"nivel-de-dano-da-aeronave";"total-de-fatalidades-no-acidente";"fator-do-acidente";"aspecto-do-fator-da-ocorrencia";"fator-condicionante";"area-do-fator";"numero-da-recomendacao";"dia-da-assinatura-de-recomendacao";"dia-do-encaminhamento-da-recomendacao";"conteudo-da-recomendacao";"status-da-recomendacao";"orgao-de-recomendacao"
78725;INCIDENTE GRAVE;14/05/2019 18:10;-1401944;-5215222;ÁGUA BOA;MT;BRASIL;SWHP;***;FINALIZADA;***;NÃO;;0;1;NÃO;PERDA DE COMPONENTE EM VOO;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | PERDA DE COMPONENTE EM VOO;SCF-NP;PTBHM;PARTICULAR;AVIÃO;BEECH AIRCRAFT;A36;BE36;PISTÃO;MONOMOTOR;1633;1633;6;1977;BRASIL;BRASIL;AVIÃO;PARTICULAR;JALES;OLHOS D'ÁGUA;POUSO;PRIVADA;LEVE;0;;;;;;;;;;
78726;INCIDENTE GRAVE;14/05/2019 20:02;-704028;-5292667;SANTA RITA;PB;BRASIL;****;SIM;FINALIZADA;***;NÃO;;0;1;NÃO;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO;SCF-PP;PTALF;PARTICULAR;AVIÃO;CESSNA AIRCRAFT;170A;C170;PISTÃO;MONOMOTOR;998;998;4;1952;BRASIL;BRASIL;AVIÃO;PARTICULAR;FAZENDA BAIA DA BUGRA;FAZENDA BAIA DA BUGRA;CIRCUITO DE TRÁFEGO;PRIVADA;LEVE;0;;;;;;;;;;
78727;INCIDENTE;10/05/2019 15:30;-155655555;-543377777;PRIMAVERA DO LESTE;MT;BRASIL;SWPY;SIM;FINALIZADA;;NÃO;;0;1;NÃO;PERDA DE CONTROLE NO SOLO;PERDA DE CONTROLE NO SOLO;LOC-G;PRWRG;***;AVIÃO;AIR TRACTOR;AT-402B;AT3T;TURBOÉLICE;MONOMOTOR;3175;3175;1;2011;BRASIL;BRASIL;AVIÃO;PARTICULAR;FORA DE AERODROMO;PRIMAVERA DO LESTE;CORRIDA APÓS POUSO;PRIVADA;LEVE;0;;;;;;;;;;
78728;ACIDENTE;09/05/2019 12:30;-19677222;-51190833;PARANAÍBA;MS;BRASIL;****;SIM;FINALIZADA;A-075/CENIPA/2019;SIM;03/09/2019;0;1;NÃO;INDETERMINADO;INDETERMINADO;UNK;PTDJC;***;AVIÃO;BEECH AIRCRAFT;35;BE35;PISTÃO;MONOMOTOR;1157;1157;4;0;BRASIL;BRASIL;AVIÃO;PARTICULAR;FORA DE AERODROMO;FORA DE AERODROMO;INDETERMINADA;PRIVADA;SUBSTANCIAL;0;;;;;;;;;;
78730;ACIDENTE;09/05/2019 20:30;-17541389;-52059167;PEROLÂNDIA;GO;BRASIL;****;SIM;ATIVA;A-076/CENIPA/2019;NÃO;;0;1;NÃO;COLISÃO COM FAUNA;COLISÃO COM FAUNA;WILD;PRTGR;***;AVIÃO;CESSNA AIRCRAFT;A188B;C188;PISTÃO;MONOMOTOR;1905;1905;1;1977;BRASIL;BRASIL;AVIÃO;PARTICULAR;FORA DE AERODROMO;FORA DE AERODROMO;DECOLAGEM;AGRÍCOLA;SUBSTANCIAL;0;;;;;;;;;;
78731;INCIDENTE;09/05/2019 22:37;***;***;CURITIBA;PR;BRASIL;SBBI;SIM;FINALIZADA;***;NÃO;;0;1;NÃO;ESTOURO DE PNEU;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU;SCF-NP;PPGNT;***;AVIÃO;AERO BOERO;AB-115;AB11;PISTÃO;MONOMOTOR;770;770;2;1993;BRASIL;BRASIL;AVIÃO;INSTRUÇÃO;BACACHERI;BACACHERI;TÁXI;INSTRUÇÃO;LEVE;0;;;;;;;;;;
78732;ACIDENTE;08/05/2019 15:05;-2114027777;-4417972222;SÃO JOÃO DEL REI;MG;BRASIL;****;SIM;ATIVA;A-074/CENIPA/2019;NÃO;;0;1;NÃO;PANE SECA;COMBUSTÍVEL | PANE SECA;FUEL;PRNPA;***;AVIÃO;PIPER AIRCRAFT;PA-28-161;PA28A;PISTÃO;MONOMOTOR;1054;1054;4;0;BRASIL;BRASIL;AVIÃO;INSTRUÇÃO;AERÓDROMO NACIONAL DE AVIAÇÃO;FRANCISCO DE ASSIS;CRUZEIRO;INSTRUÇÃO;SUBSTANCIAL;0;;;;;;;;;;
78733;INCIDENTE;07/05/2019 00:55;***;***;RIBEIRÃO PRETO;SP;BRASIL;SBRP;SIM;FINALIZADA;***;NÃO;;0;1;NÃO;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;SCF-NP;PRAUQ;***;AVIÃO;EMBRAER;ERJ 190-200 IGW;E190;JATO;BIMOTOR;52290;52290;125;2015;BRASIL;BRASIL;AVIÃO;REGULAR;VIRACOPOS;MARECHAL RONDON;CRUZEIRO;REGULAR;NENHUM;0;;;;;;;;;;
78738;ACIDENTE;08/06/2019 16:45;-3147500;-60116389;IRANDUBA;AM;BRASIL;****;SIM;ATIVA;A-088/CENIPA/2019;NÃO;;0;1;NÃO;INDETERMINADO;INDETERMINADO;UNK;PRPPL;***;AVIÃO;PIPER AIRCRAFT;PA-34-200T;PA34;PISTÃO;BIMOTOR;2073;2073;6;1978;BRASIL;BRASIL;AVIÃO;PARTICULAR;PORTO BONITO;FLORES;OUTRA FASE;PRIVADA;NENHUM;0;;;;;;;;;;
78740;ACIDENTE;15/06/2019 16:10;-3041111;-60050556;MANAUS;AM;BRASIL;SBEG;SIM;ATIVA;IG-091/CENIPA/2019;NÃO;;0;1;NÃO;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;SCF-NP;PRMPN;***;AVIÃO;AEROSPATIALE AND ALENIA;ATR-42-320;AT43;TURBOÉLICE;BIMOTOR;16900;16900;52;1986;BRASIL;BRASIL;AVIÃO;REGULAR;EDUARDO GOMES;CARAUARI;DECOLAGEM;REGULAR;SUBSTANCIAL;0;;;;;;;;;;
78741;INCIDENTE GRAVE;12/06/2019 19:00;-20500556;-54524722;CAMPO GRANDE;MS;BRASIL;SSKG;SIM;ATIVA;IG-090/CENIPA/2019;NÃO;;0;1;NÃO;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;SCF-NP;PRVVV;***;AVIÃO;RAYTHEON AIRCRAFT;58;BE58;PISTÃO;BIMOTOR;2494;2494;6;1986;BRASIL;BRASIL;AVIÃO;PARTICULAR;FAZENDA ANAHÍ;ESTÂNCIA SANTA MARIA;CORRIDA APÓS POUSO;PRIVADA;LEVE;0;;;;;;;;;;
78742;ACIDENTE;01/11/2019 20:45;-162617;-479686;LUZIÂNIA;GO;BRASIL;SWUZ;SIM;ATIVA;***;NÃO;;0;1;SIM;EXCURSÃO DE PISTA;EXCURSÃO DE PISTA;RE;PPGJI;***;AVIÃO;PIPER AIRCRAFT;PA-18;PA18;PISTÃO;MONOMOTOR;680;680;2;1950;BRASIL;BRASIL;AVIÃO;INSTRUÇÃO;BRIGADEIRO ARARIPE MACEDO;BRIGADEIRO ARARIPE MACEDO;DECOLAGEM;INSTRUÇÃO;SUBSTANCIAL;0;;;;;;;;;;
78744;ACIDENTE;22/06/2019 12:45;-22709444;-42844167;ITABORAÍ;RJ;BRASIL;****;SIM;ATIVA;A-150/CENIPA/2019;NÃO;;0;1;NÃO;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO;SCF-PP;PURMR;***;ULTRALEVE;VECTOR ULTRALIGHT INDUSTRIA E COMERCIO;FOX V5 ADVANCED;ULAC;PISTÃO;MONOMOTOR;399;399;2;1993;BRASIL;BRASIL;ULTRALEVE;EXPERIMENTAL;IBERÁ;FORA DE AERODROMO;DECOLAGEM;EXPERIMENTAL;SUBSTANCIAL;1;;;;;;;;;;
78745;ACIDENTE;21/10/2019 11:15;-199047;-439764;BELO HORIZONTE;MG;BRASIL;****;NÃO;ATIVA;A-140/CENIPA/2019;NÃO;;0;1;NÃO;PERDA DE CONTROLE EM VOO;PERDA DE CONTROLE EM VOO;LOC-I;PRETJ;***;AVIÃO;CIRRUS DESIGN;SR20;SR20;PISTÃO;MONOMOTOR;1360;1360;4;2007;BRASIL;BRASIL;AVIÃO;PARTICULAR;CARLOS PRATES;BAHIA - JORGE AMADO;DECOLAGEM;PRIVADA;DESTRUÍDA;1;;;;;;;;;;
78746;ACIDENTE;22/06/2019 21:00;-211025;-492241;IBIRÁ;SP;BRASIL;SWYV;SIM;ATIVA;A-093/CENIPA/2019;NÃO;;0;1;NÃO;PERDA DE CONTROLE EM VOO;PERDA DE CONTROLE EM VOO;LOC-I;PUDMR;***;ULTRALEVE;***;ECHO P92S;ULAC;PISTÃO;MONOMOTOR;499;499;2;2000;BRASIL;BRASIL;ULTRALEVE;EXPERIMENTAL;CLUBE DE MARTE IBIRÁ DE PÁRA-QUEDISMO;CLUBE DE MARTE IBIRÁ DE PÁRA-QUEDISMO;ARREMETIDA NO AR;PRIVADA;SUBSTANCIAL;0;;;;;;;;;;
78747;ACIDENTE;25/06/2019 19:00;-19859444;-44587778;PARÁ DE MINAS;MG;BRASIL;****;SIM;ATIVA;A-094/CENIPA/2019;NÃO;;0;1;NÃO;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO;SCF-PP;PRMLB;***;AVIÃO;CESSNA AIRCRAFT;152;C152;PISTÃO;MONOMOTOR;757;757;2;1977;BRASIL;BRASIL;AVIÃO;INSTRUÇÃO;PARÁ DE MINAS;PARÁ DE MINAS;DECOLAGEM;PRIVADA;SUBSTANCIAL;0;;;;;;;;;;
78748;ACIDENTE;26/06/2019 14:50;-4,24E+12;-5,60E+12;ITAITUBA;PA;BRASIL;SBIH;;ATIVA;A-095/CENIPA/2019;NÃO;;0;1;SIM;COM TREM DE POUSO;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO;SCF-NP;PRARJ;***;AVIÃO;PIPER AIRCRAFT;PA-32R-301;P32R;PISTÃO;MONOMOTOR;1633;1633;7;1988;BRASIL;BRASIL;AVIÃO;PARTICULAR;ITAITUBA;MAESTRO WILSON FONSECA;POUSO;PRIVADA;***;0;;;;;;;;;;
78749;ACIDENTE;27/06/2019 14:30;-2896667;-40856944;CAMOCIM;CE;BRASIL;SNWC;SIM;FINALIZADA;A-096/CENIPA/2019;SIM;28/10/2019;0;1;SIM;EXCURSÃO DE PISTA;EXCURSÃO DE PISTA;RE;PRZMP;***;AVIÃO;SUZANE MARI PIANA;RV-10;ZZZZ;PISTÃO;MONOMOTOR;1224;1224;4;2013;BRASIL;BRASIL;AVIÃO;EXPERIMENTAL;DOMINGOS REGO;CAMOCIM;CORRIDA APÓS POUSO;PRIVADA;SUBSTANCIAL;0;;;;;;;;;;
78751;ACIDENTE;30/06/2019 18:30;-9937500;-56087222;ALTA FLORESTA;MT;BRASIL;SWEN;SIM;ATIVA;A-098/CENIPA/2019;NÃO;;0;1;SIM;POUSO LONGO;EXCURSÃO DE PISTA | POUSO LONGO;RE;PRRMH;***;AVIÃO;CESSNA AIRCRAFT;T206H;C206;PISTÃO;MONOMOTOR;1633;1633;6;2005;BRASIL;BRASIL;AVIÃO;PARTICULAR;JATAÍ;ESTÂNCIA RECANTO;POUSO;PRIVADA;SUBSTANCIAL;0;;;;;;;;;;
78753;INCIDENTE GRAVE;06/07/2019 14:35;-20469722;-54740556;CAMPO GRANDE;MS;BRASIL;SBCG;SIM;FINALIZADA;IG-100/CENIPA/2019;NÃO;;0;1;NÃO;PERDA DA CONSCIÊNCIA;OUTROS | PERDA DA CONSCIÊNCIA;OTHR;PTMJQ;***;AVIÃO;RAYTHEON AIRCRAFT;C90A;BE9L;TURBOÉLICE;BIMOTOR;4581;4581;8;1999;BRASIL;BRASIL;AVIÃO;PARTICULAR;PIMENTA BUENO;AMERICANA;CRUZEIRO;PRIVADA;NENHUM;0;;;;;;;;;;
78754;ACIDENTE;07/07/2019 14:00;0.886944;-59718056;CAROEBE;RR;BRASIL;****;SIM;ATIVA;A-101/CENIPA/2019;NÃO;;0;1;SIM;EXCURSÃO DE PISTA;EXCURSÃO DE PISTA;RE;PRZER;***;AVIÃO;NEIVA INDUSTRIA AERONAUTICA;REGENTE -42 ELO;ZZZZ;PISTÃO;MONOMOTOR;1040;1040;3;1986;BRASIL;BRASIL;AVIÃO;EXPERIMENTAL;FORA DE AERODROMO;FORA DE AERODROMO;DECOLAGEM;PRIVADA;SUBSTANCIAL;0;;;;;;;;;;
78755;ACIDENTE;09/07/2019 17:00;***;***;ITAITUBA;PA;BRASIL;****;;ATIVA;A-102/CENIPA/2019;NÃO;;0;1;NÃO;INDETERMINADO;INDETERMINADO;UNK;PTKDU;***;AVIÃO;CESSNA AIRCRAFT;182P;C182;PISTÃO;MONOMOTOR;1338;1338;4;1974;BRASIL;BRASIL;AVIÃO;PARTICULAR;FORA DE AERODROMO;FORA DE AERODROMO;INDETERMINADA;PRIVADA;***;0;;;;;;;;;;
78756;INCIDENTE;10/07/2019 14:30;-13734444;-53618889;PARANATINGA;MT;BRASIL;****;SIM;;;NÃO;;0;1;NÃO;PERDA DE CONTROLE NO SOLO;PERDA DE CONTROLE NO SOLO;LOC-G;PRAGI;***;AVIÃO;AIR TRACTOR;AT-502B;AT5T;TURBOÉLICE;MONOMOTOR;3629;3629;1;2013;BRASIL;BRASIL;AVIÃO;AGRÍCOLA;FORA DE AERODROMO;FORA DE AERODROMO;DECOLAGEM;AGRÍCOLA;SUBSTANCIAL;0;;;;;;;;;;
78757;ACIDENTE;12/07/2019 17:15;-23234444;-46690556;ATIBAIA;SP;BRASIL;SBMT;SIM;ATIVA;A-104/CENIPA/2019;NÃO;;0;1;NÃO;INDETERMINADO;INDETERMINADO;UNK;PTCON;***;AVIÃO;PIPER AIRCRAFT;PA-28-140;P28A;PISTÃO;MONOMOTOR;975;975;4;1966;BRASIL;BRASIL;AVIÃO;PARTICULAR;CAMPO DE MARTE;CAMPO DE MARTE;CRUZEIRO;PRIVADA;DESTRUÍDA;2;;;;;;;;;;
78758;ACIDENTE;14/07/2019 13:55;-21136389;-47776667;RIBEIRÃO PRETO;SP;BRASIL;SBRP;SIM;ATIVA;A-105/CENIPA/2019;NÃO;;0;1;NÃO;POUSO BRUSCO;CONTATO ANORMAL COM A PISTA | POUSO BRUSCO;ARC;PTDVP;***;AVIÃO;PIPER AIRCRAFT;PA-28R-200;P28R;PISTÃO;MONOMOTOR;1179;1179;4;1971;BRASIL;BRASIL;AVIÃO;PARTICULAR;MÁRIO DE ALMEIDA FRANCO;LEITE LOPES;POUSO;PRIVADA;SUBSTANCIAL;0;;;;;;;;;;
78761;ACIDENTE;21/07/2019 14:00;-23128333;-46574722;ATIBAIA;SP;BRASIL;SDTB;SIM;ATIVA;A-108/CENIPA/2019;NÃO;;0;1;SIM;EXCURSÃO DE PISTA;EXCURSÃO DE PISTA;RE;PUETD;***;***;MONTAER;MC01;***;***;MONOMOTOR;600;600;1;2015;BRASIL;BRASIL;***;EXPERIMENTAL;ATIBAIA;ATIBAIA;DECOLAGEM;PRIVADA;SUBSTANCIAL;0;;;;;;;;;;
78762;ACIDENTE;21/07/2019 20:00;-23128333;-46574722;BRAGANÇA PAULISTA;SP;BRASIL;SDVH;SIM;ATIVA;A-109/CENIPA/2019;NÃO;;0;1;NÃO;COM HÉLICE;FALHA OU MAU FUNCIONAMENTO DO MOTOR | COM HÉLICE;SCF-PP;PUTKK;***;ULTRALEVE;***;ADVENTURE;ULAC;PISTÃO;MONOMOTOR;420;420;2;2005;BRASIL;BRASIL;ULTRALEVE;EXPERIMENTAL;FAZENDA VALE ELDORADO - DR JOSÉ DE AGUIAR LEME;FAZENDA VALE ELDORADO - DR JOSÉ DE AGUIAR LEME;DECOLAGEM;PRIVADA;SUBSTANCIAL;0;;;;;;;;;;
78763;ACIDENTE;23/07/2019 21:30;-7037222;-71688333;IPIXUNA;AM;BRASIL;****;SIM;ATIVA;A-110/CENIPA/2019;NÃO;;0;1;NÃO;COLISÃO COM OBSTÁCULOS NO SOLO;COLISÃO NO SOLO | COLISÃO COM OBSTÁCULOS NO SOLO;GCOL;PTVNH;***;AVIÃO;NEIVA INDUSTRIA AERONAUTICA;EMB-720D;PA32;PISTÃO;MONOMOTOR;1633;1633;7;1992;BRASIL;BRASIL;AVIÃO;PARTICULAR;CRUZEIRO DO SUL;FORA DE AERODROMO;POUSO;PRIVADA;SUBSTANCIAL;1;;;;;;;;;;
78765;ACIDENTE;25/07/2019 11:20;-3395833;-59358056;AUTAZES;AM;BRASIL;****;SIM;ATIVA;A-112/CENIPA/2019;NÃO;;0;1;NÃO;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO;SCF-PP;PRRAU;***;AVIÃO;BEECH AIRCRAFT;58;BE58;PISTÃO;BIMOTOR;2449;2449;6;1976;BRASIL;BRASIL;AVIÃO;TÁXI AÉREO;FLORES;ITAITUBA;CRUZEIRO;PRIVADA;SUBSTANCIAL;0;;;;;;;;;;
78767;ACIDENTE;27/07/2019 19:00;-6827222;-56855833;ITAITUBA;PA;BRASIL;****;;ATIVA;A-114/CENIPA/2019;NÃO;;0;1;NÃO;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO;SCF-PP;PTJDG;***;AVIÃO;CESSNA AIRCRAFT;182P;C182;PISTÃO;MONOMOTOR;1338;1338;4;1973;BRASIL;BRASIL;AVIÃO;PARTICULAR;MUNDICO COELHO;ITAITUBA;DECOLAGEM;PRIVADA;SUBSTANCIAL;0;;;;;;;;;;
78769;ACIDENTE;04/08/2019 17:30;-1955833;-55958056;ORIXIMINÁ;PA;BRASIL;****;;ATIVA;A-116/CENIPA/2019;NÃO;;0;1;NÃO;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO;SCF-PP;PRMCD;***;AVIÃO;PIPER AIRCRAFT;PA-31-350;PA31;PISTÃO;BIMOTOR;3175;3175;10;1980;BRASIL;BRASIL;AVIÃO;PARTICULAR;FORA DE AERODROMO;FORA DE AERODROMO;CRUZEIRO;PRIVADA;SUBSTANCIAL;0;;;;;;;;;;
78770;ACIDENTE;07/08/2019 14:10;-3072778;-60021111;MANAUS;AM;BRASIL;SWFN;SIM;ATIVA;A-117/CENIPA/2019;NÃO;;0;1;NÃO;PERDA DE CONTROLE EM VOO;PERDA DE CONTROLE EM VOO;LOC-I;PREAM;***;HELICÓPTERO;HELIBRAS;AS 350 B3;AS50;TURBOEIXO;MONOMOTOR;2250;2250;6;2009;BRASIL;BRASIL;HELICÓPTERO;ADMINISTRAÇÃO DIRETA;FLORES;FLORES;DECOLAGEM VERTICAL;POLICIAL;SUBSTANCIAL;0;;;;;;;;;;
78771;INCIDENTE GRAVE;08/08/2019 20:40;-5867778;-43335000;TERESINA;PI;BRASIL;SBTE;;FINALIZADA;IG-118/CENIPA/2019;NÃO;;0;1;NÃO;PERDA DE COMPONENTE NO SOLO;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | PERDA DE COMPONENTE NO SOLO;SCF-NP;PTLSO;***;AVIÃO;BEECH AIRCRAFT;C90;BE9L;TURBOÉLICE;BIMOTOR;4377;4377;10;1978;BRASIL;BRASIL;AVIÃO;PARTICULAR;FAZENDA PROGRESSO;SENADOR PETRÔNIO PORTELLA;CRUZEIRO;PRIVADA;NENHUM;0;;;;;;;;;;
78772;ACIDENTE;11/08/2019 17:00;-6077222;-55299167;ALTAMIRA;PA;BRASIL;****;SIM;ATIVA;A-119/CENIPA/2019;NÃO;;0;1;NÃO;PERDA DE CONTROLE EM VOO;PERDA DE CONTROLE EM VOO;LOC-I;PTNKK;***;AVIÃO;NEIVA INDUSTRIA AERONAUTICA;EMB-710C;P28B;PISTÃO;MONOMOTOR;1361;1361;4;1977;BRASIL;BRASIL;AVIÃO;PARTICULAR;PISTA DE POUSO  NÃO HOMOLOGADA;PISTA DE POUSO  NÃO HOMOLOGADA;DECOLAGEM;PRIVADA;DESTRUÍDA;3;;;;;;;;;;
78775;ACIDENTE;20/08/2019 20:35;-11885000;-55586111;SINOP;MT;BRASIL;****;SIM;ATIVA;A-122/CENIPA/2019;NÃO;;0;1;SIM;PERDA DE CONTROLE NO SOLO;PERDA DE CONTROLE NO SOLO;LOC-G;PPDFM;***;AVIÃO;CESSNA AIRCRAFT;120;C120;PISTÃO;MONOMOTOR;658;658;2;0;BRASIL;BRASIL;AVIÃO;INSTRUÇÃO;FORA DE AERODROMO;FORA DE AERODROMO;DECOLAGEM;INSTRUÇÃO;SUBSTANCIAL;0;;;;;;;;;;
78776;ACIDENTE;25/08/2019 00:30;-18266667;-48899722;BURITI ALEGRE;GO;BRASIL;****;SIM;ATIVA;A-123/CENIPA/2019;NÃO;;0;1;NÃO;COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO;COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO;CTOL;PRAPN;***;HELICÓPTERO;ROBINSON HELICOPTER;R44 II;R44;PISTÃO;MONOMOTOR;1134;1134;4;2008;BRASIL;BRASIL;HELICÓPTERO;PARTICULAR;FORA DE AERODROMO;FORA DE AERODROMO;POUSO;PRIVADA;DESTRUÍDA;3;;;;;;;;;;
78777;ACIDENTE;04/09/2019 18:30;-23769167;-47498056;PIEDADE;SP;BRASIL;****;SIM;ATIVA;A-124/CENIPA/2019;NÃO;;0;1;NÃO;PANE SECA;COMBUSTÍVEL | PANE SECA;FUEL;PUMSM;***;ULTRALEVE;***;CT-U;ULAC;PISTÃO;MONOMOTOR;458;458;2;1999;BRASIL;BRASIL;ULTRALEVE;EXPERIMENTAL;ASSOCIAÇÃO RECREATIVA FAZENDA BONANZA;ASSOCIAÇÃO RECREATIVA FAZENDA BONANZA;DECOLAGEM;PRIVADA;SUBSTANCIAL;0;;;;;;;;;;
78778;ACIDENTE;04/09/2019 18:30;-5133333;-57566667;ITAITUBA;PA;BRASIL;****;;ATIVA;A-125/CENIPA/2019;NÃO;;0;1;NÃO;POUSO BRUSCO;CONTATO ANORMAL COM A PISTA | POUSO BRUSCO;ARC;PTIUK;***;AVIÃO;CESSNA AIRCRAFT;182P;C182;PISTÃO;MONOMOTOR;1338;1338;4;1973;BRASIL;BRASIL;AVIÃO;PARTICULAR;FORA DE AERODROMO;FORA DE AERODROMO;POUSO;PRIVADA;SUBSTANCIAL;0;;;;;;;;;;
78780;ACIDENTE;07/09/2019 20:00;-23128333;-46574722;ATIBAIA;SP;BRASIL;SDTB;SIM;ATIVA;A-127/CENIPA/2019;NÃO;;0;1;SIM;COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO;COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO;CTOL;PUVVS;***;AVIÃO;TRIKE ICAROS IND. AER. LTDA.;ADVENTURE;ZZZZ;PISTÃO;MONOMOTOR;495;495;2;2016;BRASIL;BRASIL;AVIÃO;EXPERIMENTAL;ATIBAIA;ATIBAIA;DECOLAGEM;EXPERIMENTAL;SUBSTANCIAL;0;;;;;;;;;;
78781;ACIDENTE;07/09/2019 20:02;-20432778;-44552500;ITAGUARA;MG;BRASIL;****;SIM;ATIVA;A-128/CENIPA/2019;NÃO;;0;1;NÃO;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO;SCF-PP;PPCHB;***;AVIÃO;CESSNA AIRCRAFT;152;C152;PISTÃO;MONOMOTOR;757;757;2;1977;BRASIL;BRASIL;AVIÃO;INSTRUÇÃO;BRIGADEIRO CABRAL;DAS BANDEIRINHAS;CRUZEIRO;INSTRUÇÃO;SUBSTANCIAL;0;;;;;;;;;;
78782;ACIDENTE;08/09/2019 17:45;-22296944;-53849167;IVINHEMA;MS;BRASIL;****;SIM;ATIVA;A-129/CENIPA/2019;NÃO;;0;1;NÃO;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO;SCF-PP;PUAFA;***;ULTRALEVE;***;FOX IIB;ULAC;PISTÃO;MONOMOTOR;35;35;2;1991;BRASIL;BRASIL;ULTRALEVE;EXPERIMENTAL;FORA DE AERODROMO;FORA DE AERODROMO;CRUZEIRO;PRIVADA;SUBSTANCIAL;3;;;;;;;;;;
78783;ACIDENTE;13/09/2019 17:00;-17852500;-50952222;RIO VERDE;GO;BRASIL;****;SIM;ATIVA;A-130/CENIPA/2019;NÃO;;0;1;NÃO;PERDA DE CONTROLE EM VOO;PERDA DE CONTROLE EM VOO;LOC-I;PRZQA;***;AVIÃO;PAULO R. M. MAIA;COZY MARK IV;ZZZZ;PISTÃO;MONOMOTOR;930;930;4;2017;BRASIL;BRASIL;AVIÃO;EXPERIMENTAL;GENERAL LEITE DE CASTRO;DOMINGOS PIGNATARI;CRUZEIRO;PRIVADA;SUBSTANCIAL;2;;;;;;;;;;
78784;INCIDENTE GRAVE;16/09/2019 20:30;-4242222;-56000833;ITAITUBA;PA;BRASIL;SBIH;SIM;ATIVA;IG-133/CENIPA/2019;NÃO;;0;1;NÃO;PANE SECA;COMBUSTÍVEL | PANE SECA;FUEL;PRMPY;***;AVIÃO;AEROSPATIALE AND ALENIA;ATR-72-202;AT72;TURBOÉLICE;BIMOTOR;22000;22000;71;1998;BRASIL;BRASIL;AVIÃO;REGULAR;ITAITUBA;EDUARDO GOMES;APROXIMAÇÃO FINAL;REGULAR;NENHUM;0;;;;;;;;;;
